web-scraper-order;web-scraper-start-url;review;;
1749059567-68;https://www.amazon.com/product-reviews/B005WPTTG4;"Fantastic fountain pen for left-handed users. I have a custom 74, a heritage 92 and 3 vanishing point fountain pens and have had the best luck with my fine nib vanishing point... i am left handed and have a very tough time with the initial up stroke on a lot of the upper case cursive letters as i am pushing the pen to the right rather than pulling it as a righ handed person might. Both the 74 and 92 have major issues with this however my fine nibbed vanishing point writes perfectly in every direction.  It is truely a pleasure to write with and i intend to order more so i have them anywhere i may feel the need to write... if you are just starting out with fountain pens, and you are a lefty, you can not go wrong with this pen!

You will always end your writing session with ink on your outer palm below your pinkey finger (unless you have a way to avoid draging your hand through your writing) but you will have a smooth line in all directions :) its the small victories, right?  Now... i had better go wash my hands as i wrote this review left handed.";;
1749059567-69;https://www.amazon.com/product-reviews/B005WPTTG4;"Short and sweet: I would have never bought a retractable fountain pen had a friend not raved about it. My friend was right. This pen has quickly become my everyday carry. It’s my favorite.

Three footnotes:

1.) There are two varieties: the original Vanishing Point, and the Decimo. The original VP is a little larger and a little heavier (which I like). The Decimo comes in some cool, non-traditional colors. Mine is a black and gold VP.

2.) There is an extra fine point option. I bit on that the first time, but found the nib to be too scratchy on toothier papers. My pen is a fine point. I love it.

3.) This pen can be a little difficult to refill, as it requires a mostly-full ink well. Hack: get one of the 1 mL oral medicine syringes that come with your kid’s (or your friends’ kid’s) medicine, remove the adapter from the nib, and refill directly. Works beautifully, and is less messy than the prescribed refilling method.";;
1749059567-70;https://www.amazon.com/product-reviews/B005WPTTG4;"I've owned one of these for more than 20 years, but in a boring black and scuffed up from years of use (and under the Namiki brand name, which is Pilot's premium brand). The old one still writes perfectly, but when I saw the this blue/gold beauty at a fountain pen show, and knew I had to have it. I prefer to use a fountain pen and the 'clickability' of these makes them as quick and simple to use as a ballpoint. Writes smoothly and superbly and feels good in the hand. It's a substantial pen but not heavy, you can feel and see the quality -- everything just works! The Pilot ink cartridges are easy to find and cheap.

Note that this is Pilot's ""Vanishing Point"" line. They offer slightly smaller versions in their ""Decimo"" line, which are functionally identical. And I've never had any kind of leakage problem; Pilot's system just works and they don't dry out.

Bottom line, if you like writing with fountain pens, you will love these pens! Write well and are attention-getters!";;
1749059567-71;https://www.amazon.com/product-reviews/B005WPTTG4;"This review is likely biased because I am a total fanboy of Pilot fountain pens. I've used and own just about all them - Varsity, Metropolitan, Falcon, also now also the Vanishing Point.

So I am sure the average person is wondering, is a retractable fountain pen a gimmick? No it is not. Simply put - it puts a classy, yet modern touch, on something considered dated and traditional. The look and feel is amazing. Users the use fountain pens typically made from resin may find the pen  on the heavy side, but it isn't so heavy that use of the pen would become tiresome. And the retracting mechanism is indescribable - it is perfectly weighted and absolutely satisfying each and every time you click it.

But none of the really matters right? It is a pen after all, it is meant to write. So I guess the big question would be 'How well does it write?'. Well, it writes just like any other premium fountain pen from Pilot. It writes like a traditional Japanese fountain pen (thin, not broad), but it exceptionally smooth, no doubt that the 14k rhodium plated gold nib as much to do with that.

Just make sure you keep this pen upright, and this will be the best writing instrument you've ever had!";;
1749059567-72;https://www.amazon.com/product-reviews/B005WPTTG4;"I just bought this pen as a gift for my daughter, starting a new job overseas.  I've had my own Namiki Vanishing Point Pen for about 3 years.  Whatever steps I can take to diminish the deluge of throw away things is meaningful to me.  I first bought this pen at a specialty pen shop in Carmel, for about $40 more than I paid for this one!  It writes smoothly, is comfortable in the hand, and the nib retracting, like a turtle into its shell, makes it so easy to use (nothing to uncap).  I've never had it leak.  If I have any 'problem' with it, it's that it only holds a fill-up for a couple of days of moderate use, rather than the week+ I'd been told it would.  There are cartridges for it if you prefer that approach (but for me, that's another throwaway).  However, my brother bought this same pen after trying mine, and he uses cartridges that he says last a couple of weeks of moderate use.  I did purchase a couple of packs of cartridges to send along with my daughter - not sure what she'd be able to find in Africa.

I would highly recommend this pen if you want a beautiful, efficient, well made fountain pen that will last for many years.";;
1749059567-73;https://www.amazon.com/product-reviews/B005WPTTG4;"As someone who is obsessed with quality writing utensils & paper goods, I wanted to love this pen so badly.  I really, really did.  Unfortunately I am unwilling to make so many compromises for a pen in this price range.

PROs:

- The convenience of a retractable fountain pen cannot be understated.  It's amazing when you need to take short notes or jot something down quickly.  No need to constantly cap and recap the pen.
- Aesthetically, the pen is absolutely gorgeous.  One of the most beautiful pens I've ever held.
- The pen has a nice even balance.  It's got some weight to it but it's not too heavy.
-  It's very easy to ink up and clean out.
- You can purchase additional ""nib units"" and quickly swap out nib size / color.

CONs:

- The pen clip.  I have never seen another pen with the clip located on the writing end, and for good reason.  My goodness, what a horrible idea.  It forces you into a certain hand position / writing style in order to get the nib on the paper correctly.  If, like me, you're used to holding your fingers in a relaxed position (rather than a ""tripod"" style), you will have a difficult time writing with this pen.
- Dry starts and skips.  I've used 2 different nibs (medium / bold) and 4 different inks in this pen (Noodler's Bulletproof Black, Iroshizuku Shin-Kai, Aurora Black, and the standard cartridge that came with it).  I have experienced dry starts and skips with every one of them.  Mostly on 'up' strokes, the pen will simply be too try to complete a line.  I flushed the feed numerous times to try and resolve this, but it remained an issue.
- Nib smoothness.  So many reviews I read said this nib was ""buttery smooth"", yet the medium is no smoother than a Pilot Metropolitan.  As far as the broad nib goes, I would venture to say that - side by side - my Lamy Al-Star with broad nib is actually a smoother / better writer, and it's much more comfortable to hold.
- Price.  As much as I love the convenience of the vanishing point, the pen itself is mediocre as far as fountain pens go.  Take away the retractable mechanism and this is a $20-30 pen with a pocket clip on the wrong end.

I was sad to return this product, but despite having extremely high hopes...I was very disappointed with it.  You can easily get a superior product for 1/3 the price.";;
1749059567-74;https://www.amazon.com/product-reviews/B005WPTTG4;I kept holding out not wanting to spend the money and tried the majohn dupe and the curidas but no luck!  The VP is the only way to go!  Smooth writer and very comfy grip! LOVE it!!!;;
1749059567-75;https://www.amazon.com/product-reviews/B005WPTTG4;"I saw this pen in my local pen store and was instantly taken by it.  A clickable fountain pen with no leaking.  Sounds great, until I saw the price tag.  $170 retail.  Enter the wonder of Amazon.  My purchase price was $132.

The pen itself works great.  It has a really good weight and writes very smoothly with its 18k nib.  Some people complain that the clip is in the way, but you'll find a way to get used to it.  Couple this with a nice ink (I recommend the Namiki, high grade ink made by the same company) and you've got a really nice writing utensil.

Two complaints:
1) the Medium nib, which I got, is a little flowy for me.  looking into getting a Fine nib.  This is personal preference though.  I suggest you find a local pen store and try each nib to see which you like best
2) The converter is a bit small given the new mechanics of this type of pen.  I use my pen pretty regularly and end up having to refill the cartridge every week.  Not a huge problem.";;
1749059567-76;https://www.amazon.com/product-reviews/B005WPTTG4;"This review is for the Pilot Vanishing Point (Medium) Matte Black I ordered in January 2018 - product description:Pilot Vanishing Point Collection Retractable Fountain Pen, Matte Black Barrel, Blue Ink, Medium Nib (60581). Overall this pen is easy on the eyes. It's a sexy, sleek and modern. It has turned out to be one of my smoothest writers, right out of the box, and as many have said before me, quite practical for general writing purposes. Because of that, I automatically reach for this pen first now.

One thing that I will note, and maybe my eyes are just playing tricks on me is that the nib appears to be coated to be dark and match the overall look of the pen. The pictures associated with the black matte pen seem to show a regular (non coated) nib. I might have to order one of the ones that that specifically say: 18-karat gold nib with black-ion coating coordinates with pen accents to compare. The description for the matte black one just says: 18-karat gold rhodium-plated nib. Mine actually appears 'dark' and not like the picture which is 'light'.

See pictures.";;
1749059567-77;https://www.amazon.com/product-reviews/B005WPTTG4;"I have used fountain pens exclusively for the last 17 years of my life.  I have owned over 50 over the course of my education and career. I had horrible handwriting but ever since I started writing with fountain pens, my handwriting has improved dramatically.

This is my everyday go to pen. The clip and button makes it easy to use one handed. It is weighty and feels substantial in your hand. It is built like a tank, and has survived many falls.

This pen does have some minor cons: Its resevoir is puny. I would say I write over 5-6000 words on average everyday. And I have to refill this pen atleast 2 times during it. The nib on this pen also has some issues. It runs broader than medium. I found it too be too wet and too wide for my tastes, and I have had to order a the fine nib for myself.

Would I recommend this pen:Absolutely! This is one of the best fountain pens available out there. It is fairly unique, very utilitarian and made exceptionally well. I believe this pen should exist in every pen collector / fountain pen user's collection.";;
1749059567-78;https://www.amazon.com/product-reviews/B005WPTTG4;No cabe dudas que tiene una bellleza extraordinaria, pero ademas su funcionamiento es de primera clase,pero yo que tengo  coleccion de plumas de fuente puedo decir que esta pluma tiene el mejor punto de todas las que tengo, la pluma se desliza con tanta suavidad que dan ganas de esribir con ella y no se seca el punto cuando se guarda, pues queda hermeticamente cerrado. se ganaron las cinco estrellas.Cada dia que pasa me gusta mas esta pluma de fuente.;;
1749059567-79;https://www.amazon.com/product-reviews/B005WPTTG4;;;
1749059567-80;https://www.amazon.com/product-reviews/B005WPTTG4;"This is my second Vanishing Point pen.  My first was a fine nib, and I am very happy with it, but it didn't work very well on copy paper.  The paper required too much ink and the fine nib simply would't deliver enough.  The medium nib has no such issue.  Writing on copy paper is smooth as silk, and even better on my Moleskine planner.  The pen feels fantastic in the hand, the color is great, and Noodlers ink goes very well with the pen.

The retractable nib means you'll never lose a cap.  The pen writes immediately every time, so there's no drying problem due to no cap.  A small door closes when the nib is retracted keeping the nib safe and unexposed to air.

The pen comes with an ink cartridge and a reservoir for using with fountain pen ink.  The instructions for filling the reservoir aren't terribly clear, but it does work once you figure it out.  Drop the nib into the ink all the way up to the shaft so the shaft is partially submerged and twist the filler all the way closed then open.  It's a bit messy, so have some paper towels ready to clean up the nib and shaft.  Then go write something.  And enjoy every minute of writing.

If you're looking for a great fountain pen, this is it.";;
1749059567-81;https://www.amazon.com/product-reviews/B005WPTTG4;"A very nice pen.

If you’re new to fountain pens and you’ve done some research you’ve probably read that Japanese nib sizes are generally smaller or finer than their European counterparts (i.e. Japanese Medium ~= Euro Fine, Japanese Fine ~= Euro Extra Fine, etc.); this does not seem to be the case with this pen. I found the medium Vanishing Point to be what I’d expect of a Euro Medium; I found the Fine Vanishing Point to be about what I’d expect of a Euro Fine (slightly larger than a .5 gel roller). This is not a criticism but it’s certainly something a potential buyer should know. I started out with the Medium and exchanged it for the Fine because the Medium was just too large for my writing style which is on the smaller side (I typically use a .5 Ink Joy Gel pen at work).  I may need to go down to the Extra Fine, but I’m giving the Fine a shot.";;
1749059567-82;https://www.amazon.com/product-reviews/B005WPTTG4;"I have been writing with fountain pens for the last 15 years and I've used it all, from vintage sheaffer to modern day Mont Blancs. Having said that,  this pen may not be for everyone in spite of my 5 star rating.

I love this pen. It has quickly become my favorite every day carry pen. The best features in my book are the 18k nib for this price,  the ability to switch out nib units on a whim and the ability to retract the nib as I brainstorm.  The potentially problematic areas include the clip being in your way while you write - I had to change my grip slightly but I use the clip in my favor now by adjusting my grip position relative to the clip. It works for me, but may not work for everyone. The pilot nib in fine started out slightly scratchy for me - it's an extremely fine nib akin to other Japanese fines, but it smoothened itself out quite nicely after a few pages of writing.

So if you're thinking of falling in love with it right out of the box, that may not happen. But give it some time and you'll really fall hard for this smooth writer. That's my story anyways. Cheers";;
1749059567-83;https://www.amazon.com/product-reviews/B005WPTTG4;"This is the second matte black vanishing point pen I've bought - my puppy got a hold of the first one and hid it somewhere and none of my other fountain pens can even come close in comparison to this pen. I've read about complaints re the matte surface scratching, but I have had no problems with this. My favorite thing about this pen is - no cap! One less thing to lose, one less thing to hunt for under a dark table. The matte finish looks super cool, the nib is smooth with good glide on regular paper (I got an xtra fine nib), the ""vanishing"" portion of the pen keeps the nib safe, and the clip stores the pen upside down so less chance of an ink mishap. Also, this pen comes with a cartridge adapter, which is what I use.";;
1749059567-84;https://www.amazon.com/product-reviews/B005WPTTG4;"I am extremely happy with this pen. It writes incredibly smoothly and fits comfortably in my hand. This is only my second fountain pen and I originally bought the medium nib based on other reviewer comments. However, I found that it wrote too thick of a line and returned it for a fine nib. That is perfect. I can't see anyone having a problem with using a fine point, even if they are relatively new to fountain pens.

I also wasn't sure I'd like the clip on the end of the pen. I thought it might get in the way of my fingers when I wrote. But, to the contrary, it allows me to grab the pen and position it in my hand in the perfect position to write with the nib pointing in the right way.

The pen is gorgeous. I got the blue carbonesque and it really looks nice.

Finally, I love the fact that it is retractable. I have noticed that when I leave the pen open, the ink dries out a bit, but if I retract it before setting it down, the ink flows perfectly the next time I pick it up to use it.

This is more than I normally would think to spend on a pen, but I don't regret it one bit. Very happy with the purchase.";;
1749059567-85;https://www.amazon.com/product-reviews/B005WPTTG4;"I have quite a few fountains pens, from my expensive Mont Blanc to my less expensive ""Preppy"" plastic model.  Previously (believe it or not) the plastic-bodied Preppy has been my workhorse, with the smoothest flow and nib on any pen I've used.  Not bad for a $10 pen.  However, the plastic body breaks down fast, and the point is too broad.

I'd been reading about the Vanishing Point for quite a while, and I finally managed to pick this one up.  All I can say is WOW.  This is finest point I've ever written with.  The lines are EXTREMELY thin, and the nib is pretty smooth.  It's not as smooth as my Preppy (or my Rapidograph), but it's pretty smooth, and the feel of it is nice and substantial, like a good pen should be, without being too grossly heavy.  I've used the cartridge (Pilot Namiki brand) and the convertor (with Noodler's Bulletproof Black) and both work equally well.  I did about 9 pages of longhand with the convertor, though, and it sucked the convertor dry, so keep your ink handy if you write a lot.

The contours are also well-done, with the pocketclip having small depressions for your fingertips while holding it, and the guts are very well-built.

Extremely good value in this pen.";;
1749059567-86;https://www.amazon.com/product-reviews/B005WPTTG4;"I absolutely LOVE the spectacular stub nib for this pen!

Like Pilot's great Fude nib you can adjust line width by tilting the pen. Holding the pen vertically gets you a fine italic, hold it at 60 degrees and you get a medium italic!!!

Additionally this gold nib, small as it is, is springy and gives you a lot of expressive width changes with gentle changes in pressure.

The mechanism seems well sorted and reliable.

The pen is stealth to the max, and only fountain pen junkies will give it a second look, which is fine with me. It is the secret handshake of our clandestine family.

A medium wet very smooth writer, and not a terrible deal for a 18K gold nib pen (the nib is also stealth in mat black!)

Thinking of a retractable, but in love with stubs?

Your pen has arrived!";;
1749059567-87;https://www.amazon.com/product-reviews/B005WPTTG4;I love this pen, only reason I'm giving a 4/5 is because it feels alittle heavy in your hand, and where the clip is at almost makes you have to hold it a certain way. I love the fine point because I tend to write small, and I love the sound the nib makes on paper when you are writting. If they could lighten it up just a touch I would give 5/5 all day;;
1749059567-88;https://www.amazon.com/product-reviews/B005WPTTG4;I have numerous fountain pens for writing in my journals.  This one is the one I always seem to look for when it's time to write some mothereffing feelings or ideas down.  This pen, with a standard converter, accompanied by some Noodler's Heart of Darkness black ink, and used upon a sturdy Blue Line notebook, and I can't go back to any other combination.  My poor Lamy collection watches me with contempt every time I pass by their case, and I can hear them consoling each other in the middle of the night when they think no one is listening.  This pen has me wanting to just waste more money on getting the same pen in different colors, it writes so smooth and easy.  I like a smaller line, so I use a Fine, but this is kind of like a medium/fine in my opinion, which is just about right for my taste.  I've gone weeks without using it, and when I put it to paper, its primed and ready upon the first stroke.  Get yourself one of these.  You'll like it.  Just don't take it to work and waste it on job stuff.  Use it to actually write something personal on some good paper and you won't feel cheated.;;
1749059567-89;https://www.amazon.com/product-reviews/B005WPTTG4;Simple review, the fit and finish are 2nd to none. The detailed engineering, that went into the use of this pen, make it user friendly from refills to writing with the pen. To me it is priced, very justifiable for the advanced fountain pen your are receiving. Do yourself a favor and purchase this pen, with the pilot brand refill bottle. Even the bottle is filled with just enough ink to lightly rest your pen tip on bottom for a clean refill. Plus the ink is incredibly fast to dry and maintains a deep color. I purchased 2 of these pens, and both were flawless. The packaging was very detailed, so the look and quality feel of the packaging match the quality of the pen. I write on the small side, but pretty neat do to private school IMHO. So I found the fine tip to be the perfect size line width, for all my writing needs from documents to journals to greeting cards. I hope the review helps you. God bless all of us.;;
1749059567-90;https://www.amazon.com/product-reviews/B005WPTTG4;Beautiful pen writes like butter;;
1749059567-91;https://www.amazon.com/product-reviews/B005WPTTG4;"Update: I decided to buy another girl pen, the extra fine bib and the fine nib. (See picture). I love the fine bib. It flows great and gives you clean ink across the page. The extra fine gets snagged on the paper. I like how thin the ink flows but it literally drags across the paper.

I am a lefty and this is my first fountain pen. I absolutely love it. It is smooth but also allows me to change the position of writing when my hand gets tired. I can write at an almost 90 degree angle to a 45 degree angle and the ink continues to flow. The clip allows me to rest my pointer finger comfortably. I have a tendency to use a lot of pressure to write and this pen makes it so I can use a light pressure. I’m curious what the other nibs feel like. I ordered a fine point.";;
1749059567-92;https://www.amazon.com/product-reviews/B005WPTTG4;Great writer.  I love medium nibs and this didn't disappoint.  The clip on the end doesn't bother me at all while I'm writing, but I wouldn't use this long writing.  I take a lot of pleasure knowing the Pilot Vanishing Point nib units are interchangeable with other Pilot capless pens.  Also, it comes with a blue ink cartridge, and converter.  Matte black look has that professional look, too.;;
1749059567-93;https://www.amazon.com/product-reviews/B005WPTTG4;In case you were wondering like I was, I asked what nib does “fine writing” refer to. I wasn’t given the correct answer and ordered the pen. When it arrived it was a broad nib. Not what I was looking for and will need to send the pen back. Hope this saves someone some time.;;
1749059567-94;https://www.amazon.com/product-reviews/B005WPTTG4;"Although I own quite a few fountain pens, this is my first $100+ pen purchase. I was nervous to spend so much on a pen, but after drooling over this pen for so long and reading all of the wonderful reviews I decided to go for it.  I am so glad I did!  The quality of this pen compared to my others is amazing. (You truly do get what you pay for.)

I decided to purchase the medium nib because I do not like the scratchy feeling you sometimes get with finer nibs.  It's perfect for me - very smooth on the paper, and it distributes just the right amount of ink.  The retractable feature is wonderful. With a satisfying click, my nib is put away and protected. I also like the placement of the pen clip because it guides my fingers into perfect writing position.  It just ""feels right"".

Whether you are a newbie or a veteran fine pen purchaser, you will not be disappointed with this pen. It is such a joy to write with and a quality instrument.";;
1749059567-95;https://www.amazon.com/product-reviews/B005WPTTG4;"I have two of these and they are great daily writers due to the convenience of not having to handle a cap. it does not look very elegant like other famous brands of fountain pens. nevertheless, I like the utilitarian look. the strange way of holding on to the clip doesn't bother me.

I have both the medium and broad nips. they both are very ""wet"" nips. very smooth gliding on even the cheap Xerox papers when the right ink is used. I have always used bottled ink.

I noticed that they work best with the pilot ink, especially with the Iroshizuku line. aurora, waterman, and diamine bottled ink work well as well. However, I don't have luck with Noodler's indelible ink with the pilot vanishing point.

the pilot (Namiki) are quite consistent with the ink they prefer. the sterling and the falcon series behave the same way. when the right ink is out in them, they have a very generous ink flow and are very pleasant writers.

the vanishing point pen, has an excellent seal when retracted; even after being stored for a couple of weeks, the nip does not get dried out.";;
1749059567-96;https://www.amazon.com/product-reviews/B005WPTTG4;"Purchased the Pilot VP in red/gold with the fine nib, really writes well.  This pen is more burgundy than red, I was hoping for red as pictures sometimes don't display the true colors.  Most reviews of this pen are right... quick list of points below that I plan on adding more later:

* con-50 converter included does not hold much ink
* For some writers, clip is in the way... for me it works and like it as I can feel for the clip knowing the nib is facing up.
* Very audible click
* Reviews I've read states this pen is not ideal for a long writing session, I don't tend to have long writing sessions but writing a full page was fine.. did not notice anything unconformable about using the pen.";;
1749059567-97;https://www.amazon.com/product-reviews/B005WPTTG4;"This fountain pen writes like a dream and is so nice in the hand.  Since it is retractible I don't worry about carrying this fountain pen in my bag or folio.

I was hesitant to buy this since some reviews said that it is was the cheaper version.  I have verified that in the US they are calling it the Capless.  My nib is 18k with rodium finish, so it is as advertised.

I am so glad that I splurged. This is a wonderful pen to write with, and am always finding reasons to use it.";;
1749059567-98;https://www.amazon.com/product-reviews/B005WPTTG4;"This pen is a workhorse.  Like any fountain pen, you should use it often.  I carry this everyday because of the click feature that makes this pen so accessible.  You just have to get used to rotating the pen when removed the pocket because it is oriented tip up in the pocket.  I got the medium nib which is super smooth. The 18k gold nib glides over the paper.  Its line is thinner that other medium nib pens that I have which I like.  It produces a nice line on notebook paper but I have noticed that copy paper absorbs the ink and so you get a thicker line.  I got the black and gold coloration and it looks good in the pocket.  I have only used the included blue cartridge so far because the ink I ordered has not arrived yet, but it is a nice color and very simple to install.  Basically, you get all the smoothness of a fountain pen with the convenience of a click pen.  Highly recommended!

I will probably buy another one with the red coloration and use it exclusively with red ink.  This pen is that good!";;
1749059567-99;https://www.amazon.com/product-reviews/B005WPTTG4;I like fountain pens but have hesitated purchasing the Pilot Vanishing Point.  For one, it has a small protruding nib when extended, similar to that found on the Lamy 2000, and doesn't provide the eye-hand orientation that keeps the nib properly rotated.  The second issue was its bulk as it is slightly bigger and fatter than pens I use - about the same length as a capped Lamy Safari.  Third, its a metal pen and I tend to like pens that are lighter.  An last, its that shirt clip - how can that be comfortable - I could see myself getting comfortable with the size, weight and small nib but that clip??  So I finally bought one because I enjoy the fine Pilot nibs and I am glad I did.  What a great pen.  The shirt clip doesn't bother me at all and as my fingers straddle it the pen and nib become properly oriented so no skipping.  And while it has some weight and size it is fairly light and comfortably held for long writing sessions.  So where else can you get a great writing nib, in a metal protective shroud, with the convenience of a retractable pen??;;
1749059567-100;https://www.amazon.com/product-reviews/B005WPTTG4;I'm totally in love with this pen. I'll leave the details to the many reviews already done, but had to add my 5 stars to the mix. Beautiful pen. Not as thick as the picture might suggest. Perfectly balanced for my writing style. Well-constructed, good solid feel, but not heavy. Writes like a charm. Just perfect. The click feature to extend and withdraw the nib is genius. Good solid feel. Fun to watch the litle door inside the pen open and close as the nib goes in and out. Keeps me from constantly re-capping when I am not actively writing and fear that the ink flow will dry up. Clips upside down, so you won't forget to retract the nib. Was easy enough to fill with ink using the included converter. the converter is the newer model with a little piece of something inside of it, which is supposed to promote better ink flow. I had bought and returned the LAMY 2000 because of skipping problems with the nib and what I think to be a cheap feel. The pilot vanishing point outscores the LAMY, imho, easily on these issues.;;
1749059567-101;https://www.amazon.com/product-reviews/B005WPTTG4;Wonderful writing experience.  I purchased the fine nib and I love it.  I use the cartridges and haven't filled my pen with a pump.  I figure that I could afford the cartridges if I could afford the pen.  The retractable nib is the game changer for me. As a student, I loved fountain pens and tried to hang on even after the retractable tip ball writer (ball point pen) became the norm.  The retractable tip was just too convenient.  I ended up using a Lamy ball point/mechanical pencil for the last 20 years.  For a period of 4 or 5 years before that, I used a Rotring multicolor pen but went to the Lamy for convenience.  However the chance to use a retractable tip fountain pen could not be passed up after I read the article on pens in the WSJ a few months ago.  It doesn't leak and it is always ready to go..... can you believe it?  Now I'm really happy.  I carry a cheap Kuru Toga mechanical pencil in my briefcase when I need a pencil.;;
1749059567-102;https://www.amazon.com/product-reviews/B005WPTTG4;This is my third Vanishing point pen. It is a phenomenal instrument and I truly enjoy writing with it. It looks good and flows smoothly on most paper using many different types of  Noodlers ink (most commonly Bernenke Blue). It is a five star pen with one exception and that is that I tend to be rough on pens.  Both times the pen was dropped on a steel deck which broke the metal cover at the tip.  Hopefully 3 times is a charm.  It takes a minute to get used to the clip at the bottom but it is what ensures me the pen is in the right position for writing.  I strongly recommend this pen for any user of fine writing instruments.;;
1749059567-103;https://www.amazon.com/product-reviews/B005WPTTG4;"I bought blue vanishing point back in mid-90s and used it every day.  On July 1, 2010, my house was burgled and the pen was stolen.  I finally replaced it this week, and I am so glad I did.  This is a great pen: it writes well, it feels good in your hand, and it is classy in meetings.

The shipping was horrible though.  My first delivery was a medium matte black, which was then replaced with a fine red.  Amazon could not do another replacement, so I had to go through the hassle of a full return and purchase.  Eek.  So a 2 day delivery on prime took over 10 days and trips to Kohls and UPS.";;
1749059567-104;https://www.amazon.com/product-reviews/B005WPTTG4;"First a clarification: do not confuse this with the Pilot Capless Alloy Nib. The Vanishing Point is the same as the Capless, the names are just variants of US branding and older Japanese releases. The difference is in the nib material. Double check the nib, if you ordered a gold plated nib, it will have the engraving ""18k..."" Or ""14k..."" If you ordered the gold plated nib. It is not gold in color unless you ordered something similar. The gold is layered by other materials such as rhodium. If you ordered the alloy nib, then there is a cheaper version of this pen that sells for less than $100. Again, it's all in the nib.

Smoothest writer of all my pens and easiest to engage. I will be ordering another since I liked it that much.";;
1749059567-105;https://www.amazon.com/product-reviews/B005WPTTG4;"we highly recommend,
he is a professional, man, and is doing many important things meetings, and  He was use to a waterman, and what ever the montblonc"" I am not into labels...
well after loosing his other good pen with inscription of his name.....
I purchased for Christmas, What a Pen I mean this..... the color choice is one thing BUT THE NIB RETRACTS,AND DOES NOT DRY OUT OR NEED PRIMING...
IT IS WORTH EVERY PENNY I PAID......
NOW LETS ALL JST GIVE A HOLLAR OUT TO MIKE,
hey honey dont loose this one,cause if you do Ill get a different color, I had gotten him the brownish reddish,so as it shall stand out and less likely  to be grabbed accidentally by a coworker or at what ever...BECAUSE IT IS SO VERY SPECIAL IN CRAFTSMANSHIP AND USAGE.....  HONESTLY, IT IS THE PEN TO HAVE AND GIFT.... YOU WILL NOT BE DISAPPOINTED,
ONE NOTE IS IT DOES NEED THE INK THAT IS JUST FOR IT, SO GET PLENTY WHEN YoU ORDER
HOW ever it does not use allot of ink!

it is so unique, i am very glad i chose such a pen!";;
1749059567-106;https://www.amazon.com/product-reviews/B005WPTTG4;"I really appreciate the unique one-handed retractable click design of this Pilot VP pen for on-the-go note taking. This pen is well made with substantial weight and balance. The clip placement is easily adaptable and acts as a subtle guide for proper nib alignment w/o having to look. The SU (stub) 18k nib, however, writes like a nail on Rhodia 80g paper (less one star). There is a considerable amount of feedback that I wasn't expecting in a gold nib. I have since purchased an extra nib unit in FINE that I also find somewhat toothy. I may use a 12000 grit micro-mesh sheet to smooth out the nibs if they don't work themselves out with further use. All in all, a very convenient design and a definite keeper in my meager collection.

Note:  the newer CON-40 converter was included  :D";;
1749059567-107;https://www.amazon.com/product-reviews/B005WPTTG4;Any time I meet a pen person, I have to show them my pen, and they are amazed and then they try it and seem to love the balance and feel, too. I don't like a giant pen, so this feels really good to me - it's not too heavy, and is very comfortable for hours of writing. And, nifty or not, the retractable feature is just SOOOOOO convenient. There's just something nifty about a retractible fountain pen.  After 6 months, I still love it. It does have a very small reservoir, but I'm ok with that, as I like to change ink colors a lot, anyway. I'm pretty good at tuning fountain pens, but really didn't need to do anything with this one. It writes like a hovercraft - just glides - very smooth - I hardly feel it against the paper, unless the paper is really rough. I can write as quickly or slowly as I want. I think I got extra fine, and am surprised at how fine a line it really will make, if I want. Amazon's price was great, too.;;
1749059567-108;https://www.amazon.com/product-reviews/B005WPTTG4;I purchased the medium nib which writes beautifully smooth and wet, but it writes  broader than other pilot medium fountain pens. The quality of the fountain pen is excellent and it has a nice weight to it.;;
1749059567-109;https://www.amazon.com/product-reviews/B005WPTTG4;Since I received this pen and started writing I have not stopped exclaiming how much I love this pen. I have this with the extra fine nib and just love how it writes. Some reviews talk about the drag or scratchy nature of this nib but for me that’s the beauty of it. I love that feel as the nib moves over the paper as I write and I have not stopped writing since I received this vanishing point fountain pen. It has become my everyday carry. All I can say is I love this pen!;;
1749059567-110;https://www.amazon.com/product-reviews/B005WPTTG4;"When I fist got this pen I got the impression this was the Capless pen, which is the affordable version of the Vanishing point, however if you look at rye nib, you will see a small engrave that reads 18K720 this is standard, the nib for the vanishing point is made of plated gold. The 18k inscription confirms the true identity of the pen.
It was a wild ride looking up all this but this is a nice pen, comes with a refillable cartridge and a spare non-refillable cartridge along with a metal cap.
Worth the money, solid pen, definitely would recommend!";;
1749059567-111;https://www.amazon.com/product-reviews/B005WPTTG4;so, as for some background, i love fountainpens, and have a lamy 2000 and several others. i got this at a bargain price for work. so, the good is that i love the clip and it stays clipped to my polo shirts and is easy to take on and off. no cap to mess with. the nib is super smooth and a pleasure to write with. looks good. unlikely to roll off a desk. the click mechanism is stout and is a pleasure to use. also, very easy to find replacement nibs from various nibmeisters to replace this. i was considering getting a richard binder xxf waverly nib for it for doing document work. overall very user friendly. the bad: not a fan of pens >$50 needing cartridges and converters. but, not sure of how else this pen could have a different fill mechanism though. so, as for capacity, use a finer nib and the cartridges and it seems to last for 2-3 days of heavy use with a medium nib. likely longer with smaller points. overall glad i got it and it is now loaded with noodlers aircorps blue-black and functioning nicely.;;
